Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1446 dE=0.0756 GS=Y  readout_only.TVD=0.1200 dE=0.0579 GS=Y  oracle_binomial.TVD=0.1001 dE=0.0307 GS=Y  gdr_param.TVD=0.0825 dE=0.0080 GS=Y  gdr_select.TVD=0.0825 dE=0.0080 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3356   0.0082   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6775   0.1522   0.0146   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.3137   0.0361   0.0058   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2524   0.0228   0.0045   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.3201   0.0532   0.0093   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.5876   0.0458   0.0135   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.5876   0.0458   0.0135   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.3181   0.0419   0.0063   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2577   0.0251   0.0047   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.4330   0.0324   0.0127   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0596     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3360   0.0086   0.0075   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3392   0.0099   0.0082   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1446   0.0756   0.0625   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1200   0.0579   0.0457   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.1001   0.0307   0.0254   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0825   0.0080   0.0108   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0857   0.0205   0.0196   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0912   0.0167   0.0128   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0981   0.0190   0.0150   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0981   0.0190   0.0150   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0850   0.0148   0.0152   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0825   0.0080   0.0108   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1792   0.0533   0.0498   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0420     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1441   0.0132   0.0047   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1439   0.0044   0.0106   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3847   0.2349   0.1766   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3726   0.2332   0.1703   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.2814   0.0869   0.0461   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2575   0.1050   0.0344   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2646   0.1435   0.0752   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.3271   0.1978   0.0932   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.3340   0.0796   0.0050   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.3340   0.0796   0.0050   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2383   0.1005   0.0373   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2575   0.1050   0.0344   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4467   0.0588   0.1355   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2483     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2834   0.1719   0.0987   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2732   0.1641   0.0879   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6084   0.2537   0.2582   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6064   0.2539   0.2578   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.5284   0.1888   0.1439   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.4110   0.2351   0.1378   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.4032   0.2398   0.1678   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4973   0.3497   0.2095   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.4985   0.1997   0.1509   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.4985   0.1997   0.1509   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.4199   0.2259   0.1390   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.4110   0.2351   0.1378   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.5674   0.2357   0.1741   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3011     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5514   0.2901   0.2417   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5553   0.2910   0.2416   N
