Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1227 dE=0.0288 GS=Y  readout_only.TVD=0.0892 dE=0.0128 GS=Y  oracle_binomial.TVD=0.0659 dE=0.0008 GS=Y  gdr_param.TVD=0.0570 dE=0.0092 GS=Y  gdr_select.TVD=0.0570 dE=0.0092 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.2050   0.0014   0.0007   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.3562   0.0069   0.0081   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.1724   0.0080   0.0077   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1645   0.0070   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1766   0.0106   0.0077   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.3112   0.0110   0.0056   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3112   0.0110   0.0056   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.1724   0.0080   0.0077   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1645   0.0070   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.2789   0.0293   0.0059   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0142     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.1667   0.0056   0.0023   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.1665   0.0080   0.0022   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1227   0.0288   0.0477   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0892   0.0128   0.0265   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0659   0.0008   0.0036   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0570   0.0092   0.0001   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0619   0.0048   0.0054   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0569   0.0104   0.0009   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0660   0.0086   0.0066   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0660   0.0086   0.0066   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0571   0.0088   0.0003   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0570   0.0092   0.0001   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.0970   0.0028   0.0060   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0165     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.2175   0.0460   0.0649   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1959   0.0321   0.0472   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.2831   0.1327   0.1460   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.2687   0.1270   0.1358   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.2144   0.0414   0.0625   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1722   0.0298   0.0576   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1875   0.0541   0.0771   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1729   0.0355   0.0635   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1925   0.0007   0.0227   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1925   0.0007   0.0227   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1722   0.0298   0.0576   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1722   0.0298   0.0576   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2248   0.0473   0.0516   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1373     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1985   0.0388   0.0653   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1766   0.0237   0.0470   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.4381   0.1985   0.2194   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.4352   0.2003   0.2164   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.6047   0.1337   0.2200   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.4154   0.0335   0.1174   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3750   0.1002   0.1570   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4170   0.0576   0.1555   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.5353   0.1255   0.1830   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.5353   0.1255   0.1830   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.4403   0.0586   0.1431   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.4154   0.0335   0.1174   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.5856   0.2129   0.2149   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2245     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4083   0.1459   0.1690   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4102   0.1416   0.1631   Y
