Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1249 dE=0.0730 GS=Y  readout_only.TVD=0.0885 dE=0.0515 GS=Y  oracle_binomial.TVD=0.0682 dE=0.0167 GS=Y  gdr_param.TVD=0.0548 dE=0.0141 GS=Y  gdr_select.TVD=0.0548 dE=0.0141 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.0646   0.0260   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.1134   0.0776   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.0454   0.0058   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.0445   0.0043   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.0456   0.0082   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.1079   0.0675   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.1079   0.0675   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.0454   0.0058   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.0437   0.0027   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.7422   0.6459   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0310     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.0514   0.0220   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.0566   0.0164   0.0000   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1249   0.0730   0.0753   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0885   0.0515   0.0537   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0682   0.0167   0.0176   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0548   0.0141   0.0159   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0548   0.0141   0.0159   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0533   0.0137   0.0147   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0626   0.0059   0.0073   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0626   0.0059   0.0073   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0548   0.0141   0.0159   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0548   0.0141   0.0159   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1471   0.0623   0.0414   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0328     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1622   0.0752   0.0801   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1486   0.0578   0.0627   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3331   0.2161   0.1997   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3149   0.2061   0.1895   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.3813   0.1377   0.1425   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1057   0.0031   0.0001   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0944   0.0178   0.0188   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1192   0.0251   0.0216   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2963   0.1375   0.1259   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2963   0.1375   0.1259   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1057   0.0031   0.0001   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1057   0.0031   0.0001   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5245   0.3936   0.2889   N
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0182     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2139   0.0734   0.0736   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1968   0.0562   0.0567   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5825   0.3836   0.3085   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5846   0.3841   0.3065   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9066   0.3464   0.3589   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3660   0.1252   0.1277   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3625   0.1381   0.1366   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4138   0.2467   0.2314   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.8452   0.3401   0.3586   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.8452   0.3401   0.3586   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3660   0.1252   0.1277   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3660   0.1252   0.1277   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6864   0.4469   0.3530   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2612     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4821   0.2756   0.2532   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4831   0.2730   0.2496   N
