Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1328 dE=0.1171 GS=Y  readout_only.TVD=0.0888 dE=0.0764 GS=Y  oracle_binomial.TVD=0.0532 dE=0.0177 GS=Y  gdr_param.TVD=0.0431 dE=0.0138 GS=Y  gdr_select.TVD=0.0431 dE=0.0138 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.2358   0.0004   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.2311   0.0089   0.0012   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.1698   0.0093   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1698   0.0093   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1720   0.0077   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.2072   0.0022   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.2072   0.0022   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.1698   0.0093   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1698   0.0093   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.3762   0.0671   0.0049   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0035     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.2104   0.0013   0.0001   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2135   0.0012   0.0001   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1328   0.1171   0.0941   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0888   0.0764   0.0607   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0532   0.0177   0.0023   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0431   0.0138   0.0125   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0431   0.0138   0.0125   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0434   0.0148   0.0140   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0672   0.0391   0.0184   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0672   0.0391   0.0184   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0417   0.0122   0.0120   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0431   0.0138   0.0125   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1086   0.0500   0.0425   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0296     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1291   0.0462   0.0223   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1133   0.0039   0.0117   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3669   0.3211   0.2701   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3483   0.3011   0.2553   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.4266   0.1739   0.2038   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1237   0.0622   0.0315   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1082   0.0441   0.0171   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1273   0.0423   0.0113   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1926   0.1310   0.0908   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1926   0.1310   0.0908   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1237   0.0622   0.0315   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1237   0.0622   0.0315   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2312   0.1319   0.0803   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1461     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2611   0.2056   0.1611   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2342   0.1833   0.1395   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5725   0.4587   0.3930   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5694   0.4500   0.3889   Y
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9524   0.4378   0.4722   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.6398   0.3167   0.3493   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.5891   0.3367   0.3552   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.5992   0.3449   0.3776   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9396   0.4379   0.4722   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9396   0.4379   0.4722   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.6398   0.3167   0.3493   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.6398   0.3167   0.3493   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.4910   0.4211   0.3047   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3758     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5324   0.3956   0.3552   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5287   0.3876   0.3512   Y
