Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1423 dE=0.0992 GS=Y  readout_only.TVD=0.0877 dE=0.0545 GS=Y  oracle_binomial.TVD=0.0312 dE=0.0115 GS=Y  gdr_param.TVD=0.0309 dE=0.0105 GS=Y  gdr_select.TVD=0.0309 dE=0.0105 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.4428   0.0002   0.0003   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.4178   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.1507   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.1484   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.1471   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.3451   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3451   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.1507   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.1490   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.3839   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3979   0.0027   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3971   0.0020   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1423   0.0992   0.0959   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0877   0.0545   0.0548   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0312   0.0115   0.0026   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0309   0.0105   0.0033   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0309   0.0105   0.0033   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0272   0.0080   0.0012   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0353   0.0169   0.0080   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0353   0.0169   0.0080   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0296   0.0107   0.0032   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0309   0.0105   0.0033   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4964   0.2179   0.2487   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0457     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.0882   0.0298   0.0362   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0588   0.0133   0.0006   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.4228   0.3592   0.3032   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.3947   0.3405   0.2838   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1202   0.0309   0.0551   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1601   0.0570   0.0849   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1926   0.1137   0.1247   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1787   0.0775   0.1014   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1008   0.0192   0.0027   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1008   0.0192   0.0027   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1567   0.0557   0.0834   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1601   0.0570   0.0849   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5414   0.2678   0.3118   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2970     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2594   0.2053   0.1639   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2343   0.1822   0.1401   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7297   0.6693   0.4727   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7260   0.6716   0.4690   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.3894   0.1822   0.2237   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.4345   0.1784   0.2239   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.4539   0.2278   0.2484   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.5093   0.2540   0.2806   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.3260   0.1663   0.1618   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.3260   0.1663   0.1618   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.4310   0.1786   0.2239   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.4345   0.1784   0.2239   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7478   0.4407   0.4639   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.5098     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6305   0.4699   0.4113   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6270   0.4677   0.4048   N
