ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    random     loss                      0.030 readout_realistic  gdr_residual         0.2277   0.2870   0.0001
ecd    random     loss                      0.030 readout_realistic  gdr_afterburn        0.2277   0.2870   0.0001
ecd    random     loss                      0.030 readout_realistic  gdr_blend            0.0898   0.0466   0.0001
ecd    random     loss                      0.030 readout_realistic  zne_idle             0.1974   0.1051   0.0001
ecd    random     loss                      0.030 readout_realistic  readout_then_zne     0.2047   0.1363   0.0000
ecd    random     loss                      0.030 readout_realistic  zne_then_readout     0.2043   0.1243   0.0000
ecd    random     loss                      0.030 readout_realistic  gdr_select           0.0887   0.0445   0.0001
ecd    random     loss                      0.030 readout_strong     raw                  0.1856   0.0053   0.0015
ecd    random     loss                      0.030 readout_strong     readout_only         0.1515   0.0019   0.0011
ecd    random     loss                      0.030 readout_strong     oracle_binomial      0.2284   0.1728   0.0010
ecd    random     loss                      0.030 readout_strong     gdr_param            0.1130   0.0037   0.0012
ecd    random     loss                      0.030 readout_strong     gdr_damped           0.1104   0.0023   0.0012
ecd    random     loss                      0.030 readout_strong     gdr_ridge            0.1087   0.0010   0.0014
ecd    random     loss                      0.030 readout_strong     gdr_holdout          0.1097   0.0032   0.0013
ecd    random     loss                      0.030 readout_strong     gdr_reg              0.1089   0.0022   0.0013
ecd    random     loss                      0.030 readout_strong     gdr_mid              0.1070   0.0197   0.0015
ecd    random     loss                      0.030 readout_strong     gdr_tfree            0.1070   0.0145   0.0013
ecd    random     loss                      0.030 readout_strong     gdr_residual         0.2280   0.1868   0.0002
ecd    random     loss                      0.030 readout_strong     gdr_afterburn        0.2280   0.1868   0.0002
ecd    random     loss                      0.030 readout_strong     gdr_blend            0.1130   0.0037   0.0012
ecd    random     loss                      0.030 readout_strong     zne_idle             0.2069   0.0323   0.0037
ecd    random     loss                      0.030 readout_strong     readout_then_zne     0.2196   0.0801   0.0034
ecd    random     loss                      0.030 readout_strong     zne_then_readout     0.2182   0.0559   0.0035
ecd    random     loss                      0.030 readout_strong     gdr_select           0.1104   0.0029   0.0012
ecd    random     loss                      0.100 ideal              raw                  0.2983   0.0834   0.0008
ecd    random     loss                      0.100 ideal              oracle_binomial      0.5370   0.0092   0.0015
ecd    random     loss                      0.100 ideal              gdr_param            0.2087   0.1075   0.0016
ecd    random     loss                      0.100 ideal              gdr_damped           0.2031   0.1051   0.0015
ecd    random     loss                      0.100 ideal              gdr_ridge            0.2083   0.1039   0.0017
ecd    random     loss                      0.100 ideal              gdr_holdout          0.2080   0.0975   0.0017
ecd    random     loss                      0.100 ideal              gdr_reg              0.2019   0.0961   0.0016
ecd    random     loss                      0.100 ideal              gdr_mid              0.2169   0.0038   0.0024
ecd    random     loss                      0.100 ideal              gdr_tfree            0.2139   0.1645   0.0010
ecd    random     loss                      0.100 ideal              gdr_residual         0.4798   0.2587   0.0037
ecd    random     loss                      0.100 ideal              gdr_afterburn        0.4798   0.2587   0.0037
ecd    random     loss                      0.100 ideal              gdr_blend            0.2200   0.0977   0.0016
ecd    random     loss                      0.100 ideal              zne_idle             0.2258   0.0093   0.0000
ecd    random     loss                      0.100 ideal              readout_then_zne     0.2258   0.0093   0.0000
ecd    random     loss                      0.100 ideal              zne_then_readout     0.2258   0.0093   0.0000
ecd    random     loss                      0.100 ideal              gdr_select           0.2011   0.1027   0.0014
ecd    random     loss                      0.100 readout_realistic  raw                  0.3078   0.0560   0.0010
ecd    random     loss                      0.100 readout_realistic  readout_only         0.3056   0.0614   0.0010
ecd    random     loss                      0.100 readout_realistic  oracle_binomial      0.5470   0.1003   0.0022
ecd    random     loss                      0.100 readout_realistic  gdr_param            0.2221   0.0070   0.0033
ecd    random     loss                      0.100 readout_realistic  gdr_damped           0.2110   0.0152   0.0030
ecd    random     loss                      0.100 readout_realistic  gdr_ridge            0.2208   0.0031   0.0034
ecd    random     loss                      0.100 readout_realistic  gdr_holdout          0.2191   0.0030   0.0035
