Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1141 dE=0.0830 GS=Y  readout_only.TVD=0.0695 dE=0.0406 GS=Y  oracle_binomial.TVD=0.0279 dE=0.0033 GS=Y  gdr_param.TVD=0.0244 dE=0.0026 GS=Y  gdr_select.TVD=0.0244 dE=0.0026 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.3804   0.0012   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.3341   0.0015   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.1779   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.1907   0.0005   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.2032   0.0005   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.3628   0.0017   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3628   0.0017   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.1766   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.1838   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.4400   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3151   0.0024   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3128   0.0012   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1141   0.0830   0.0916   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0695   0.0406   0.0481   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0279   0.0033   0.0071   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0244   0.0026   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0244   0.0026   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0255   0.0024   0.0002   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0275   0.0028   0.0065   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0275   0.0028   0.0065   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0244   0.0026   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0244   0.0026   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.5012   0.2059   0.2936   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0243     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1214   0.0741   0.0582   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0864   0.0355   0.0195   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.2870   0.2856   0.2408   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.2567   0.2630   0.2125   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1790   0.1573   0.1031   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1259   0.0935   0.0572   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1297   0.1105   0.0728   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1313   0.0865   0.0576   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1574   0.1331   0.0699   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1574   0.1331   0.0699   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1259   0.0935   0.0572   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1259   0.0935   0.0572   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5475   0.2072   0.3048   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1478     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1678   0.0984   0.1266   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1421   0.0656   0.0950   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.5427   0.5073   0.4242   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.5299   0.5054   0.4140   Y
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.4282   0.4546   0.2840   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3065   0.1811   0.1819   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3144   0.1974   0.1935   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3203   0.2178   0.2009   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.3691   0.3781   0.2015   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.3691   0.3781   0.2015   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3114   0.1948   0.1870   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3065   0.1811   0.1819   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7730   0.3417   0.4675   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.4566     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.3523   0.3246   0.2804   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.3361   0.3092   0.2616   Y
