Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1444 dE=0.0623 GS=Y  readout_only.TVD=0.1012 dE=0.0392 GS=Y  oracle_binomial.TVD=0.0529 dE=0.0024 GS=Y  gdr_param.TVD=0.0671 dE=0.0032 GS=Y  gdr_select.TVD=0.0671 dE=0.0032 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0547   0.0008   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0406   0.0008   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0417   0.0034   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0344   0.0016   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0384   0.0010   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0338   0.0013   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0394   0.0026   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0394   0.0026   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0344   0.0016   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0342   0.0014   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.1400   0.0083   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0021     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1402   0.0127   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1424   0.0120   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1021   0.0035   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0930   0.0036   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0900   0.0062   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0605   0.0029   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0609   0.0026   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0612   0.0029   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.0890   0.0046   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0890   0.0046   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0605   0.0029   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0603   0.0028   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.3178   0.0284   0.0001   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0003     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1138   0.0046   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1201   0.0054   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.2151   0.0152   0.0000   N
