Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1288 dE=0.0908 GS=Y  readout_only.TVD=0.1068 dE=0.0722 GS=Y  oracle_binomial.TVD=0.0976 dE=0.0243 GS=Y  gdr_param.TVD=0.0678 dE=0.0118 GS=Y  gdr_select.TVD=0.0678 dE=0.0118 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3234   0.0676   0.0143   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.7982   0.1773   0.0277   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.3397   0.0294   0.0233   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2958   0.0100   0.0215   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.3481   0.0462   0.0251   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.7929   0.0856   0.0277   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7929   0.0856   0.0277   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.3514   0.0368   0.0235   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2958   0.0100   0.0215   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.4801   0.2004   0.0277   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0680     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3200   0.0840   0.0027   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3201   0.0945   0.0016   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1288   0.0908   0.0695   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1068   0.0722   0.0479   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0976   0.0243   0.0094   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0678   0.0118   0.0053   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0733   0.0239   0.0138   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0820   0.0051   0.0090   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.1002   0.0015   0.0151   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.1002   0.0015   0.0151   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0684   0.0124   0.0055   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0678   0.0118   0.0053   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1152   0.0089   0.0122   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0334     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1283   0.0013   0.0051   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1349   0.0253   0.0161   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3162   0.3202   0.2121   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3036   0.3197   0.2039   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.4593   0.1421   0.1432   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2252   0.0790   0.0237   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2161   0.1151   0.0508   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2480   0.0983   0.0084   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.3719   0.1138   0.0344   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.3719   0.1138   0.0344   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2382   0.0853   0.0357   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2252   0.0790   0.0237   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.1989   0.0561   0.0241   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2679     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2152   0.1672   0.1266   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2092   0.1580   0.1151   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6072   0.5376   0.3075   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6020   0.5489   0.3062   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9484   0.1914   0.3461   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.6015   0.2093   0.2442   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.5772   0.2263   0.2473   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.5708   0.2843   0.2720   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.8539   0.2668   0.3436   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.8539   0.2668   0.3436   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.6015   0.2093   0.2442   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.6015   0.2093   0.2442   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.4828   0.2220   0.2454   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.4417     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4788   0.4284   0.2848   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4803   0.4339   0.2841   N
