Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.2019 dE=0.1743  readout_only.TVD=0.1493 dE=0.1108  oracle_binomial.TVD=0.0336 dE=0.0251  gdr_param.TVD=0.0355 dE=0.0279  gdr_select.TVD=0.0355 dE=0.0279
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.3071   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.3456   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.7528   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7528   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.3416   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3456   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.6032   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —   
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3527   0.0009   0.0000
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3557   0.0001   0.0001
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.2019   0.1743   0.1717
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1493   0.1108   0.1194
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0336   0.0251   0.0183
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0355   0.0279   0.0205
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0355   0.0279   0.0205
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0331   0.0257   0.0177
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0375   0.0319   0.0227
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0375   0.0319   0.0227
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0355   0.0279   0.0205
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0355   0.0279   0.0205
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.5128   0.3724   0.3700
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0890     —   
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1558   0.1219   0.1085
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0965   0.0542   0.0523
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.6059   0.5461   0.5524
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.5924   0.5271   0.5385
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.0697   0.0448   0.0457
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0682   0.0479   0.0503
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0883   0.0718   0.0747
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0683   0.0477   0.0520
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.0594   0.0231   0.0316
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.0594   0.0231   0.0316
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0682   0.0479   0.0503
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0682   0.0479   0.0503
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5075   0.3033   0.3349
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.4589     —   
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4826   0.4019   0.3936
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.4618   0.3761   0.3722
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7693   0.7914   0.7301
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7696   0.7905   0.7298
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.4870   0.4173   0.3957
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.4581   0.3637   0.3687
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.4581   0.3637   0.3687
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4581   0.3627   0.3685
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.4470   0.3344   0.3476
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.4470   0.3344   0.3476
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.4581   0.3637   0.3687
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.4581   0.3637   0.3687
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7686   0.8771   0.6105
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.5721     —   
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.8260   0.6922   0.7132
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.8232   0.6914   0.7128
