Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0905 dE=0.0544 GS=Y  readout_only.TVD=0.0687 dE=0.0362 GS=Y  oracle_binomial.TVD=0.0599 dE=0.0185 GS=Y  gdr_param.TVD=0.0695 dE=0.0018 GS=Y  gdr_select.TVD=0.0695 dE=0.0018 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.2777   0.0307   0.0081   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.3763   0.0058   0.0023   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.1728   0.0084   0.0018   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1728   0.0084   0.0018   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1737   0.0031   0.0006   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.3149   0.0281   0.0011   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3149   0.0281   0.0011   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.1728   0.0084   0.0018   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1728   0.0084   0.0018   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.5445   0.0059   0.0022   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0998     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.1954   0.0445   0.0107   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2046   0.0448   0.0104   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.0905   0.0544   0.0477   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0687   0.0362   0.0307   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0599   0.0185   0.0093   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0695   0.0018   0.0012   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0695   0.0018   0.0012   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0588   0.0081   0.0082   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0602   0.0111   0.0026   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0602   0.0111   0.0026   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0639   0.0043   0.0024   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0695   0.0018   0.0012   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.3561   0.1580   0.0905   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0061     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1512   0.0396   0.0398   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1409   0.0213   0.0237   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.2479   0.1101   0.1018   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.2373   0.0979   0.0905   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1625   0.0006   0.0145   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1913   0.0505   0.0395   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1913   0.0505   0.0395   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1702   0.0122   0.0069   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1991   0.0363   0.0492   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1991   0.0363   0.0492   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1705   0.0429   0.0358   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1913   0.0505   0.0395   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4179   0.1543   0.1167   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0740     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1599   0.0477   0.0418   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1485   0.0314   0.0262   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.4795   0.2439   0.2048   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.4797   0.2419   0.2028   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.3912   0.0931   0.0654   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.4096   0.0931   0.1079   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3924   0.1006   0.1127   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4090   0.1595   0.1705   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.4202   0.0897   0.0826   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.4202   0.0897   0.0826   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3717   0.0931   0.0888   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.4096   0.0931   0.1079   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6890   0.2579   0.2588   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2277     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.3751   0.1314   0.1475   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.3776   0.1265   0.1434   N
