Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1109 dE=0.0534 GS=Y  readout_only.TVD=0.0653 dE=0.0305 GS=Y  oracle_binomial.TVD=0.0375 dE=0.0162 GS=Y  gdr_param.TVD=0.0349 dE=0.0029 GS=Y  gdr_select.TVD=0.0349 dE=0.0029 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0269   0.0017   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0187   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0204   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0208   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0187   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0205   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0215   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0215   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0207   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0199   0.0000   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.3883   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.0998   0.0035   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.0934   0.0020   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.0365   0.0021   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.0356   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0283   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0223   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0219   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0228   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.0249   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0254   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0223   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0228   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.3452   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.0944   0.0030   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.0959   0.0006   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.1042   0.0023   0.0000   N
