Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0887 dE=0.0479 GS=Y  readout_only.TVD=0.0723 dE=0.0339 GS=Y  oracle_binomial.TVD=0.0610 dE=0.0243 GS=Y  gdr_param.TVD=0.0543 dE=0.0109 GS=Y  gdr_select.TVD=0.0543 dE=0.0109 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0381   0.0053   0.0019   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0352   0.0079   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0524   0.0253   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0403   0.0089   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0403   0.0089   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0369   0.0106   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0521   0.0261   0.0015   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0521   0.0261   0.0015   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0403   0.0089   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0369   0.0106   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.2819   0.0678   0.0055   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0204     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1711   0.0002   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1787   0.0035   0.0019   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.0691   0.0018   0.0024   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0672   0.0008   0.0012   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1782   0.0826   0.0014   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0459   0.0001   0.0026   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0446   0.0002   0.0022   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0451   0.0084   0.0011   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.1774   0.0911   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1774   0.0911   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0459   0.0001   0.0026   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0451   0.0002   0.0024   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.4291   0.0221   0.0074   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0185     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1345   0.0636   0.0083   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1428   0.0685   0.0073   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.2001   0.0125   0.0061   N
