Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0894 dE=0.0249 GS=Y  readout_only.TVD=0.0731 dE=0.0079 GS=Y  oracle_binomial.TVD=0.0726 dE=0.0136 GS=Y  gdr_param.TVD=0.0585 dE=0.0191 GS=Y  gdr_select.TVD=0.0585 dE=0.0191 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0454   0.0050   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0404   0.0033   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0488   0.0017   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0385   0.0012   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0403   0.0032   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0385   0.0014   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0512   0.0020   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0512   0.0020   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0385   0.0012   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0385   0.0014   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.5075   0.0513   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0010     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1423   0.0109   0.0036   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1441   0.0101   0.0039   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.0913   0.0138   0.0005   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0876   0.0125   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1011   0.0053   0.0003   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0644   0.0054   0.0010   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0658   0.0068   0.0009   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0646   0.0057   0.0008   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.1336   0.0123   0.0015   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1336   0.0123   0.0015   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0644   0.0054   0.0010   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0646   0.0057   0.0008   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.3504   0.0132   0.0019   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0155     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1365   0.0184   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1391   0.0173   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.1769   0.0235   0.0030   N
