Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1336 dE=0.0886 GS=Y  readout_only.TVD=0.0857 dE=0.0553 GS=Y  oracle_binomial.TVD=0.0302 dE=0.0073 GS=Y  gdr_param.TVD=0.0316 dE=0.0124 GS=Y  gdr_select.TVD=0.0316 dE=0.0124 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.3559   0.0007   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6706   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.4164   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.4074   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.4065   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.6365   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.6365   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.4164   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.4065   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.7337   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3463   0.0010   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3451   0.0005   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1336   0.0886   0.0975   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0857   0.0553   0.0604   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0302   0.0073   0.0082   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0316   0.0124   0.0143   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0316   0.0124   0.0143   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0302   0.0122   0.0133   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0302   0.0073   0.0082   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0302   0.0073   0.0082   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0316   0.0124   0.0143   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0316   0.0124   0.0143   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4947   0.2026   0.2358   Y
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0556     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.0951   0.0427   0.0306   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0782   0.0112   0.0063   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.3121   0.2369   0.2376   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.2882   0.2175   0.2153   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1192   0.0023   0.0101   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1209   0.0206   0.0217   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1130   0.0087   0.0099   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1015   0.0236   0.0214   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1245   0.0327   0.0246   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1245   0.0327   0.0246   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1176   0.0194   0.0201   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1209   0.0206   0.0217   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.6426   0.3123   0.3631   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2157     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1965   0.0290   0.0856   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1739   0.0039   0.0546   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.5582   0.4446   0.4054   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.5516   0.4432   0.3989   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.2777   0.0565   0.1010   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3454   0.1153   0.1419   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3452   0.1317   0.1547   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3172   0.1086   0.1423   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.2775   0.0255   0.0763   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.2775   0.0255   0.0763   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3454   0.1153   0.1419   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3454   0.1153   0.1419   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9241   0.6973   0.5120   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.4627     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4388   0.3464   0.3075   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4266   0.3402   0.2966   Y
