Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1818 dE=0.1279 GS=Y  readout_only.TVD=0.1362 dE=0.0858 GS=Y  oracle_binomial.TVD=0.0539 dE=0.0267 GS=Y  gdr_param.TVD=0.0620 dE=0.0324 GS=Y  gdr_select.TVD=0.0620 dE=0.0324 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2972   0.2495   0.2198   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2796   0.2414   0.2001   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.5100   0.3236   0.3284   N
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.5100   0.3236   0.3284   N
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2778   0.2294   0.1967   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2778   0.2294   0.1967   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4401   0.2902   0.2722   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2732     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2742   0.1784   0.1848   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2437   0.1498   0.1545   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7013   0.5754   0.5544   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.6945   0.5745   0.5509   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.8893   0.7036   0.6281   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.7950   0.6698   0.5727   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.7738   0.6555   0.5694   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7677   0.6584   0.5519   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.8928   0.6804   0.6280   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.8928   0.6804   0.6280   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.7950   0.6698   0.5727   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.7950   0.6698   0.5727   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9001   0.5845   0.6272   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.6553     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6261   0.5555   0.4947   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6189   0.5549   0.4883   N
