Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0749 dE=0.0277 GS=Y  readout_only.TVD=0.0530 dE=0.0121 GS=Y  oracle_binomial.TVD=0.0463 dE=0.0033 GS=Y  gdr_param.TVD=0.0460 dE=0.0110 GS=Y  gdr_select.TVD=0.0460 dE=0.0110 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0341   0.0070   0.0043   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0285   0.0031   0.0031   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0263   0.0072   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0301   0.0059   0.0031   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0301   0.0059   0.0031   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0279   0.0048   0.0025   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0306   0.0051   0.0009   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0306   0.0051   0.0009   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0272   0.0033   0.0026   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0301   0.0059   0.0031   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.2206   0.0253   0.0030   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0004     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1292   0.0368   0.0116   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1286   0.0344   0.0114   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.0487   0.0095   0.0081   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0481   0.0057   0.0073   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0483   0.0076   0.0009   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0360   0.0067   0.0041   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0360   0.0067   0.0041   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0363   0.0062   0.0043   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.0494   0.0020   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0494   0.0020   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0360   0.0067   0.0041   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0360   0.0067   0.0041   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.1077   0.0011   0.0015   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0011     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.0850   0.0172   0.0007   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.0878   0.0148   0.0008   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.1072   0.0236   0.0149   N
