Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1895 dE=0.1740 GS=Y  readout_only.TVD=0.1334 dE=0.1164 GS=Y  oracle_binomial.TVD=0.0356 dE=0.0009 GS=Y  gdr_param.TVD=0.0260 dE=0.0079 GS=Y  gdr_select.TVD=0.0260 dE=0.0079 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0276   0.0021   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0221   0.0020   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0251   0.0044   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0234   0.0030   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0221   0.0020   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0233   0.0030   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0253   0.0037   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0253   0.0037   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0234   0.0030   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0227   0.0025   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.5023   0.0628   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0023     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.1274   0.0088   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1282   0.0105   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.0523   0.0093   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.0520   0.0098   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0969   0.0140   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0413   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0392   0.0008   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0413   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.0984   0.0067   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0984   0.0067   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0413   0.0002   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0392   0.0008   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.5690   0.0591   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0033     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.0779   0.0072   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.0836   0.0079   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.1343   0.0274   0.0000   N
