Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1658 dE=0.0888 GS=Y  readout_only.TVD=0.1233 dE=0.0611 GS=Y  oracle_binomial.TVD=0.0613 dE=0.0089 GS=Y  gdr_param.TVD=0.0653 dE=0.0111 GS=Y  gdr_select.TVD=0.0653 dE=0.0111 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.1225   0.0523   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.3199   0.2182   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.0776   0.0075   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.0776   0.0075   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.0760   0.0121   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.2377   0.1644   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.2377   0.1644   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.0776   0.0075   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.0760   0.0121   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.3929   0.1699   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0995     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.0741   0.0459   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.0821   0.0446   0.0000   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1658   0.0888   0.0856   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1233   0.0611   0.0587   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0613   0.0089   0.0078   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0653   0.0111   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0556   0.0038   0.0043   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0611   0.0084   0.0091   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0706   0.0157   0.0163   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0706   0.0157   0.0163   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0653   0.0111   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0653   0.0111   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1349   0.0102   0.0084   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0229     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1940   0.0879   0.0824   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1694   0.0653   0.0605   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.4956   0.3028   0.2780   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.4865   0.2951   0.2708   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.5188   0.2429   0.2409   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1406   0.0235   0.0205   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1346   0.0507   0.0455   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1518   0.0285   0.0261   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2656   0.0866   0.0884   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2656   0.0866   0.0884   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1406   0.0235   0.0205   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1406   0.0235   0.0205   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4981   0.2511   0.1707   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1306     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4257   0.2169   0.1972   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.4167   0.2078   0.1868   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6801   0.4561   0.3598   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6799   0.4566   0.3587   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9005   0.3839   0.3876   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.7536   0.3471   0.3460   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.7354   0.3526   0.3466   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7511   0.3478   0.3435   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9082   0.3815   0.3873   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9082   0.3815   0.3873   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.7536   0.3471   0.3460   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.7536   0.3471   0.3460   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7038   0.3375   0.3019   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.1781     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6215   0.4070   0.3375   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6231   0.4078   0.3359   N
