Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0879 dE=0.0349 GS=Y  readout_only.TVD=0.0683 dE=0.0225 GS=Y  oracle_binomial.TVD=0.0452 dE=0.0034 GS=Y  gdr_param.TVD=0.0481 dE=0.0004 GS=Y  gdr_select.TVD=0.0481 dE=0.0004 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0765   0.0030   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0513   0.0027   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0464   0.0005   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0361   0.0018   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0361   0.0018   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0351   0.0023   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0437   0.0002   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0437   0.0002   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0361   0.0018   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0361   0.0018   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.2836   0.0740   0.0020   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0046     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1692   0.0048   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1680   0.0049   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1282   0.0027   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1079   0.0037   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1012   0.0051   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0430   0.0035   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0430   0.0035   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0437   0.0036   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.1354   0.0064   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1354   0.0064   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0430   0.0035   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0433   0.0036   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.2549   0.0332   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0060     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1342   0.0167   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1263   0.0168   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.2404   0.0269   0.0000   N
