ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    optimized  loss                      0.003 ideal              gdr_select           0.0092   0.0436   0.0000
ecd    optimized  loss                      0.003 readout_realistic  raw                  0.0788   0.2615   0.0000
ecd    optimized  loss                      0.003 readout_realistic  readout_only         0.0414   0.1317   0.0000
ecd    optimized  loss                      0.003 readout_realistic  oracle_binomial      0.0097   0.0421   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_param            0.0107   0.0490   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_damped           0.0168   0.0656   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_ridge            0.0107   0.0490   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_holdout          0.0107   0.0488   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_reg              0.0168   0.0654   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_mid              0.0107   0.0490   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_tfree            0.0106   0.0481   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_residual         0.0096   0.0418   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_afterburn        0.0096   0.0418   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_blend            0.0107   0.0490   0.0000
ecd    optimized  loss                      0.003 readout_realistic  zne_idle             0.0422   0.1472   0.0000
ecd    optimized  loss                      0.003 readout_realistic  readout_then_zne     0.0055   0.0302   0.0000
ecd    optimized  loss                      0.003 readout_realistic  zne_then_readout     0.0052   0.0282   0.0000
ecd    optimized  loss                      0.003 readout_realistic  gdr_select           0.0096   0.0418   0.0000
ecd    optimized  loss                      0.003 readout_strong     raw                  0.1629   0.5745   0.0000
ecd    optimized  loss                      0.003 readout_strong     readout_only         0.0449   0.1568   0.0000
ecd    optimized  loss                      0.003 readout_strong     oracle_binomial      0.0119   0.0600   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_param            0.0133   0.0697   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_damped           0.0181   0.0827   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_ridge            0.0133   0.0697   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_holdout          0.0135   0.0701   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_reg              0.0166   0.0787   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_mid              0.0133   0.0697   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_tfree            0.0132   0.0690   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_residual         0.0119   0.0600   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_afterburn        0.0119   0.0600   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_blend            0.0133   0.0697   0.0000
ecd    optimized  loss                      0.003 readout_strong     zne_idle             0.1193   0.4208   0.0000
ecd    optimized  loss                      0.003 readout_strong     readout_then_zne     0.0098   0.0478   0.0000
ecd    optimized  loss                      0.003 readout_strong     zne_then_readout     0.0100   0.0516   0.0000
ecd    optimized  loss                      0.003 readout_strong     gdr_select           0.0119   0.0600   0.0000
ecd    optimized  loss                      0.030 ideal              raw                  0.3145   1.0306   0.0000
ecd    optimized  loss                      0.030 ideal              oracle_binomial      0.0670   0.3623   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_param            0.0714   0.3652   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_damped           0.0956   0.4318   0.0000
