Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.0879 dE=0.0038 GS=Y  readout_only.TVD=0.0569 dE=0.0038 GS=Y  oracle_binomial.TVD=0.0396 dE=0.0017 GS=Y  gdr_param.TVD=0.0399 dE=0.0036 GS=Y  gdr_select.TVD=0.0399 dE=0.0036 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0568   0.0027   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0384   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0194   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0203   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0333   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0200   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0195   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0195   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0203   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0200   0.0009   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.4450   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.1043   0.0060   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1012   0.0021   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.2246   0.0023   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.2142   0.0006   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0369   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0313   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0313   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0312   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.0353   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0353   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0313   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0312   0.0003   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.3977   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.1031   0.0028   0.0011   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.0965   0.0004   0.0011   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.4119   0.0026   0.0004   N
