Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0971 dE=0.0382 GS=Y  readout_only.TVD=0.0696 dE=0.0220 GS=Y  oracle_binomial.TVD=0.0577 dE=0.0061 GS=Y  gdr_param.TVD=0.0632 dE=0.0065 GS=Y  gdr_select.TVD=0.0632 dE=0.0065 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0438   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0316   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0419   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0281   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0281   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0283   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0418   0.0000   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0418   0.0000   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0280   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0281   0.0001   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.3785   0.0114   0.0029   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0005     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1426   0.0001   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1356   0.0000   0.0003   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.0540   0.0003   0.0001   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0425   0.0003   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0756   0.0008   0.0003   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0307   0.0000   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0307   0.0000   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0312   0.0000   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.0738   0.0008   0.0003   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0738   0.0008   0.0003   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0307   0.0000   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0307   0.0000   0.0002   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.5336   0.0746   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0007     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1184   0.0025   0.0009   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1145   0.0024   0.0010   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.0961   0.0009   0.0001   N
