Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1076 dE=0.0360 GS=Y  readout_only.TVD=0.0787 dE=0.0201 GS=Y  oracle_binomial.TVD=0.0488 dE=0.0056 GS=Y  gdr_param.TVD=0.0520 dE=0.0131 GS=Y  gdr_select.TVD=0.0520 dE=0.0131 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0747   0.0099   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0652   0.0099   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0749   0.0210   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0598   0.0038   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0589   0.0047   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0633   0.0030   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0719   0.0128   0.0021   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0719   0.0128   0.0021   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0587   0.0055   0.0001   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0589   0.0047   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.1158   0.0244   0.0073   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0021     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1815   0.0108   0.0019   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1896   0.0122   0.0015   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1488   0.0039   0.0014   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1451   0.0046   0.0013   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1735   0.0525   0.0048   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.1151   0.0077   0.0023   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.1135   0.0074   0.0022   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.1141   0.0034   0.0021   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.2059   0.0131   0.0032   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.2059   0.0131   0.0032   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.1135   0.0099   0.0024   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.1156   0.0081   0.0023   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.2580   0.0414   0.0084   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0098     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1897   0.0000   0.0045   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1924   0.0012   0.0045   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.3103   0.0020   0.0037   N
