Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.2083 dE=0.1942  readout_only.TVD=0.1553 dE=0.1445  oracle_binomial.TVD=0.0515 dE=0.0292  gdr_param.TVD=0.0511 dE=0.0177  gdr_select.TVD=0.0511 dE=0.0177
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.2738   0.0001   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.3071   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.7284   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7284   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.3315   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3071   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.8445   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —   
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.2135   0.0138   0.0000
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2135   0.0031   0.0000
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.2083   0.1942   0.1929
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1553   0.1445   0.1424
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0515   0.0292   0.0235
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0511   0.0177   0.0129
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0511   0.0177   0.0129
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0494   0.0188   0.0130
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0446   0.0009   0.0070
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0446   0.0009   0.0070
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0493   0.0194   0.0145
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0511   0.0177   0.0129
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4361   0.3375   0.3505
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.1141     —   
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1223   0.0592   0.0657
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0893   0.0018   0.0068
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.6364   0.6414   0.5925
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.6277   0.6316   0.5813
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.5115   0.4499   0.4082
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.3219   0.2955   0.2257
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.3342   0.3291   0.2613
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2971   0.2793   0.2093
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2232   0.1872   0.1074
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2232   0.1872   0.1074
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.3334   0.3187   0.2531
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.3219   0.2955   0.2257
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.6124   0.5406   0.5426
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.6005     —   
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4552   0.4520   0.4295
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.4431   0.4321   0.4085
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.8468   0.9527   0.7339
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.8462   0.9601   0.7335
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9314   0.8376   0.7451
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.7996   0.9313   0.6968
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.7992   0.9327   0.6986
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7680   0.9161   0.6769
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.7324   0.7318   0.6202
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.7324   0.7318   0.6202
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.8031   0.9219   0.7016
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.7996   0.9313   0.6968
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9535   0.8667   0.7470
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.7614     —   
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.8093   0.7805   0.7219
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.8087   0.7824   0.7216
