Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.2238 dE=0.2308 GS=Y  readout_only.TVD=0.1685 dE=0.1721 GS=Y  oracle_binomial.TVD=0.0609 dE=0.0075 GS=Y  gdr_param.TVD=0.0573 dE=0.0067 GS=Y  gdr_select.TVD=0.0573 dE=0.0067 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.2324   0.0152   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6129   0.0075   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.4630   0.0859   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.3911   0.0606   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.4529   0.0513   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.7367   0.1661   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7367   0.1661   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.4630   0.0859   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3786   0.0556   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.4230   0.0819   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0900     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.2308   0.0117   0.0004   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2293   0.0129   0.0003   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.2238   0.2308   0.1894   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1685   0.1721   0.1423   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0609   0.0075   0.0032   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0573   0.0067   0.0161   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0583   0.0150   0.0224   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0499   0.0006   0.0092   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0659   0.0398   0.0290   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0659   0.0398   0.0290   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0573   0.0067   0.0161   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0573   0.0067   0.0161   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4935   0.3636   0.3570   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.1811     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1251   0.0933   0.0827   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0839   0.0320   0.0321   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.6305   0.6418   0.5499   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.6213   0.6273   0.5390   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.6621   0.4880   0.4974   N
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2337   0.1393   0.1496   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2942   0.2369   0.2275   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2094   0.1305   0.1410   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2462   0.0847   0.0953   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2462   0.0847   0.0953   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2493   0.1567   0.1670   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2337   0.1393   0.1496   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.6767   0.7932   0.5245   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.5928     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.5038   0.5134   0.4218   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.4839   0.4911   0.4043   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.8063   0.7563   0.6792   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.8064   0.7518   0.6782   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9774   0.7074   0.7054   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.7188   0.6393   0.6066   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.7183   0.6449   0.6102   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7195   0.6246   0.6163   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9802   0.7054   0.7048   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9802   0.7054   0.7048   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.7188   0.6393   0.6066   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.7188   0.6393   0.6066   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.8433   0.9861   0.6691   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.7218     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.7794   0.7116   0.6589   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.7801   0.7071   0.6578   N
