Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0786 dE=0.0250 GS=Y  readout_only.TVD=0.0622 dE=0.0136 GS=Y  oracle_binomial.TVD=0.0632 dE=0.0033 GS=Y  gdr_param.TVD=0.0620 dE=0.0071 GS=Y  gdr_select.TVD=0.0620 dE=0.0071 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.1849   0.0134   0.0038   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.2541   0.0218   0.0042   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.1382   0.0009   0.0048   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1367   0.0028   0.0046   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1393   0.0000   0.0048   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.2264   0.0023   0.0037   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.2264   0.0023   0.0037   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.1382   0.0009   0.0048   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1368   0.0021   0.0047   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.2960   0.0153   0.0110   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0003     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.1548   0.0086   0.0011   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.1682   0.0089   0.0013   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.0786   0.0250   0.0199   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0622   0.0136   0.0107   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0632   0.0033   0.0063   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0620   0.0071   0.0067   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0599   0.0050   0.0050   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0632   0.0084   0.0078   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0764   0.0153   0.0135   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0764   0.0153   0.0135   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0616   0.0067   0.0067   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0620   0.0071   0.0067   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.0948   0.0007   0.0016   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0001     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1662   0.0450   0.0115   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1621   0.0356   0.0031   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.2607   0.0665   0.0728   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.2545   0.0605   0.0681   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.2482   0.0197   0.0207   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2023   0.0433   0.0357   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1858   0.0330   0.0254   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2153   0.0460   0.0379   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.3251   0.0979   0.0652   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.3251   0.0979   0.0652   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2023   0.0433   0.0357   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2023   0.0433   0.0357   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.3777   0.0418   0.0160   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0367     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1751   0.0445   0.0503   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1718   0.0372   0.0458   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5206   0.0969   0.1282   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5194   0.0956   0.1275   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.4661   0.0406   0.0606   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3905   0.0629   0.0804   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3780   0.0662   0.0851   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3883   0.0590   0.0700   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.5129   0.0592   0.1052   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.5129   0.0592   0.1052   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3905   0.0629   0.0804   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3905   0.0629   0.0804   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.3941   0.1022   0.0501   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.1153     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4436   0.1142   0.1243   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4493   0.1133   0.1247   N
