Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1649 dE=0.1489 GS=Y  readout_only.TVD=0.1080 dE=0.0913 GS=Y  oracle_binomial.TVD=0.0273 dE=0.0122 GS=Y  gdr_param.TVD=0.0294 dE=0.0037 GS=Y  gdr_select.TVD=0.0294 dE=0.0037 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.3246   0.0007   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.8734   0.0003   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.5028   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.4454   0.0003   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.4676   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.7731   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7731   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.5134   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3919   0.0004   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.4469   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3638   0.0063   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3624   0.0032   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1649   0.1489   0.1230   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1080   0.0913   0.0731   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0273   0.0122   0.0109   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0294   0.0037   0.0030   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0265   0.0010   0.0008   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0255   0.0021   0.0022   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0284   0.0147   0.0129   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0284   0.0147   0.0129   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0294   0.0037   0.0030   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0294   0.0037   0.0030   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4233   0.3118   0.3157   Y
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0481     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.0910   0.0685   0.0608   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0712   0.0069   0.0086   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.3745   0.4991   0.3194   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.3491   0.4736   0.2905   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.0584   0.0177   0.0206   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0570   0.0118   0.0001   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1171   0.1273   0.0727   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0711   0.0317   0.0110   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.0817   0.0475   0.0361   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.0817   0.0475   0.0361   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0570   0.0118   0.0001   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0570   0.0118   0.0001   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4313   0.3001   0.3187   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2747     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2486   0.2604   0.1551   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2201   0.2226   0.1179   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.6568   0.8522   0.5439   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.6527   0.8576   0.5369   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.2779   0.2226   0.1850   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.2065   0.1995   0.0725   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.2495   0.2982   0.1421   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3454   0.4424   0.1877   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.1919   0.1979   0.0578   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.1919   0.1979   0.0578   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.2065   0.1995   0.0725   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.2065   0.1995   0.0725   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.5415   0.4586   0.4434   Y
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.7522     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5166   0.7331   0.4239   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5111   0.7287   0.4107   N
