Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0814 dE=0.0082 GS=Y  readout_only.TVD=0.0616 dE=0.0068 GS=Y  oracle_binomial.TVD=0.0594 dE=0.0020 GS=Y  gdr_param.TVD=0.0593 dE=0.0067 GS=Y  gdr_select.TVD=0.0593 dE=0.0067 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0468   0.0005   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0393   0.0001   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0394   0.0004   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0370   0.0010   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0370   0.0010   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0371   0.0009   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0386   0.0001   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0386   0.0001   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0370   0.0010   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0370   0.0010   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.1607   0.0041   0.0082   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0019     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1369   0.0020   0.0068   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1409   0.0017   0.0069   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.0791   0.0018   0.0029   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.0739   0.0024   0.0025   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0609   0.0079   0.0048   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0547   0.0074   0.0028   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0547   0.0074   0.0028   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0540   0.0072   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.0630   0.0097   0.0044   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0630   0.0097   0.0044   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0547   0.0074   0.0028   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0547   0.0074   0.0028   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.2927   0.0085   0.0065   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0023     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1293   0.0005   0.0122   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1340   0.0006   0.0129   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.1987   0.0024   0.0108   N
