Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1430 dE=0.1793 GS=Y  readout_only.TVD=0.0945 dE=0.1241 GS=Y  oracle_binomial.TVD=0.0335 dE=0.0286 GS=Y  gdr_param.TVD=0.0239 dE=0.0123 GS=Y  gdr_select.TVD=0.0239 dE=0.0123 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0687   0.0125   0.0012   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0495   0.0069   0.0007   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0565   0.0173   0.0006   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0321   0.0008   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0495   0.0069   0.0007   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0305   0.0009   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0565   0.0161   0.0007   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0565   0.0161   0.0007   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0321   0.0008   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0366   0.0019   0.0003   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.0680   0.0031   0.0003   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0072     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.1407   0.0050   0.0013   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1371   0.0123   0.0011   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.2639   0.0400   0.0105   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.2550   0.0383   0.0099   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1991   0.0287   0.0008   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0705   0.0083   0.0011   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0813   0.0036   0.0020   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0685   0.0079   0.0010   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.1983   0.0046   0.0008   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1983   0.0046   0.0008   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0705   0.0083   0.0011   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0813   0.0036   0.0020   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.2765   0.0211   0.0008   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0217     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.1934   0.0024   0.0031   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1818   0.0026   0.0027   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.4789   0.0003   0.0166   N
