Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1725 dE=0.0968 GS=Y  readout_only.TVD=0.1452 dE=0.0740 GS=Y  oracle_binomial.TVD=0.1198 dE=0.0235 GS=Y  gdr_param.TVD=0.1162 dE=0.0175 GS=Y  gdr_select.TVD=0.1162 dE=0.0175 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3592   0.0090   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.7971   0.1862   0.0146   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2595   0.0306   0.0003   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2457   0.0266   0.0003   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.2696   0.0433   0.0029   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.7522   0.2182   0.0142   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7522   0.2182   0.0142   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2716   0.0383   0.0010   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2457   0.0266   0.0003   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.6467   0.1244   0.1017   Y
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0226     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3081   0.0092   0.0162   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3124   0.0097   0.0169   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1725   0.0968   0.0908   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1452   0.0740   0.0694   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.1198   0.0235   0.0130   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.1162   0.0175   0.0165   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.1238   0.0486   0.0456   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.1087   0.0182   0.0160   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.1375   0.0010   0.0068   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.1375   0.0010   0.0068   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.1162   0.0175   0.0165   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.1162   0.0175   0.0165   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1753   0.0533   0.0453   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0477     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1664   0.0421   0.0505   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1461   0.0203   0.0289   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3905   0.2341   0.2273   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3798   0.2244   0.2191   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.5415   0.2306   0.2077   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2548   0.0318   0.0486   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2775   0.1185   0.1253   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2478   0.0100   0.0218   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.4679   0.1031   0.1261   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.4679   0.1031   0.1261   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2595   0.0418   0.0566   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2548   0.0318   0.0486   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.3021   0.0738   0.0930   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2049     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.3305   0.1430   0.1467   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3228   0.1291   0.1338   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5859   0.3173   0.3162   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5832   0.3146   0.3151   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9878   0.5901   0.3508   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.6461   0.3352   0.2993   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.6103   0.3331   0.3008   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.6291   0.2361   0.2660   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9335   0.6672   0.3508   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9335   0.6672   0.3508   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.6461   0.3352   0.2993   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.6461   0.3352   0.2993   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6027   0.3660   0.3088   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3143     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5239   0.3067   0.2879   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5254   0.3031   0.2861   N
