Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0961 dE=0.0649 GS=Y  readout_only.TVD=0.0772 dE=0.0415 GS=Y  oracle_binomial.TVD=0.0624 dE=0.0170 GS=Y  gdr_param.TVD=0.0489 dE=0.0121 GS=Y  gdr_select.TVD=0.0489 dE=0.0121 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0922   0.0022   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0619   0.0004   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0351   0.0004   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0332   0.0001   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0332   0.0001   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0362   0.0001   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0352   0.0000   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0352   0.0000   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0331   0.0001   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0332   0.0001   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.4317   0.0012   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0007     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1304   0.0116   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1113   0.0103   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.2105   0.0007   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1911   0.0007   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1285   0.0013   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0673   0.0001   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0671   0.0002   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0712   0.0012   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.1212   0.0011   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1212   0.0011   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0702   0.0001   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0673   0.0001   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.5587   0.0024   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0002     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1579   0.0006   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1418   0.0025   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.3582   0.0005   0.0000   N
