Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1363 dE=0.0892 GS=Y  readout_only.TVD=0.0778 dE=0.0453 GS=Y  oracle_binomial.TVD=0.0376 dE=0.0095 GS=Y  gdr_param.TVD=0.0328 dE=0.0039 GS=Y  gdr_select.TVD=0.0328 dE=0.0039 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.6759   0.0004   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.7207   0.0007   0.0002   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.4723   0.0002   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.4722   0.0003   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.4362   0.0002   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.4947   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4947   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.4854   0.0003   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.4722   0.0003   0.0001   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.3125   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.6880   0.0017   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.6878   0.0011   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1363   0.0892   0.0886   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0778   0.0453   0.0448   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0376   0.0095   0.0103   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0328   0.0039   0.0092   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0328   0.0039   0.0092   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0359   0.0080   0.0117   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0412   0.0163   0.0162   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0412   0.0163   0.0162   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0328   0.0039   0.0092   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0328   0.0039   0.0092   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.5457   0.2610   0.3314   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0086     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1301   0.0733   0.0712   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0954   0.0351   0.0349   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.3509   0.2714   0.2576   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.3141   0.2501   0.2321   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.0750   0.0024   0.0107   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0697   0.0127   0.0011   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0763   0.0136   0.0242   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0630   0.0147   0.0048   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.0699   0.0205   0.0047   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.0699   0.0205   0.0047   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0700   0.0105   0.0025   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0697   0.0127   0.0011   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5803   0.2038   0.3001   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1293     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1767   0.1572   0.1167   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1429   0.1262   0.0850   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.5933   0.4199   0.4385   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.5824   0.4165   0.4308   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.1904   0.0682   0.0964   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.1896   0.0221   0.0472   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.2073   0.0218   0.0855   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.1259   0.0091   0.0261   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.1811   0.0272   0.0729   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.1811   0.0272   0.0729   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.1820   0.0230   0.0718   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.1896   0.0221   0.0472   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6838   0.2721   0.3857   Y
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3235     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4681   0.3690   0.3089   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4497   0.3607   0.2925   Y
