Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1058 dE=0.0861 GS=Y  readout_only.TVD=0.0643 dE=0.0498 GS=Y  oracle_binomial.TVD=0.0248 dE=0.0138 GS=Y  gdr_param.TVD=0.0224 dE=0.0098 GS=Y  gdr_select.TVD=0.0224 dE=0.0098 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.4405   0.0753   0.0344   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6319   0.0891   0.0749   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.3936   0.0183   0.0143   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.3874   0.0136   0.0119   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.4059   0.0178   0.0160   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.5575   0.1859   0.1405   Y
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.5575   0.1859   0.1405   Y
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.3808   0.0218   0.0173   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3936   0.0183   0.0143   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.4229   0.0990   0.0213   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0365     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3856   0.0802   0.0260   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3834   0.0804   0.0265   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1058   0.0861   0.0852   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0643   0.0498   0.0488   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0248   0.0138   0.0155   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0224   0.0098   0.0118   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0224   0.0098   0.0118   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0222   0.0105   0.0122   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0248   0.0138   0.0155   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0248   0.0138   0.0155   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0237   0.0120   0.0138   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0224   0.0098   0.0118   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4998   0.3417   0.3475   Y
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0067     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1146   0.0844   0.0858   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0859   0.0529   0.0540   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.4901   0.4251   0.4237   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.4737   0.4116   0.4101   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.0531   0.0324   0.0364   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0416   0.0155   0.0195   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0316   0.0059   0.0020   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0423   0.0160   0.0199   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.0531   0.0325   0.0364   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.0531   0.0325   0.0364   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0416   0.0155   0.0195   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0416   0.0155   0.0195   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.9903   1.0919   0.7422   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1118     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2853   0.2023   0.2049   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2612   0.1838   0.1865   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7209   0.7025   0.6861   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7160   0.7022   0.6853   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.1773   0.0809   0.0774   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.1638   0.0320   0.0285   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.1638   0.0320   0.0285   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.1557   0.0251   0.0215   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.1770   0.0834   0.0798   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.1770   0.0834   0.0798   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.1638   0.0320   0.0285   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.1638   0.0320   0.0285   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7440   0.5356   0.5471   Y
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.4669     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6926   0.6331   0.6352   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6925   0.6326   0.6344   N
