Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1264 dE=0.1102 GS=Y  readout_only.TVD=0.0731 dE=0.0659 GS=Y  oracle_binomial.TVD=0.0256 dE=0.0093 GS=Y  gdr_param.TVD=0.0243 dE=0.0080 GS=Y  gdr_select.TVD=0.0243 dE=0.0080 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.1253   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.0687   0.0003   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.0444   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.0430   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.0444   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.0648   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.0696   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.0444   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.0430   0.0002   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.4707   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.1089   0.0019   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.1122   0.0003   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1264   0.1102   0.0855   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0731   0.0659   0.0450   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0256   0.0093   0.0001   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0243   0.0080   0.0003   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0243   0.0080   0.0003   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0238   0.0073   0.0005   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0287   0.0120   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0287   0.0120   0.0029   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0243   0.0080   0.0003   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0243   0.0080   0.0003   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.7736   0.6678   0.5228   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0430     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1098   0.0708   0.0671   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0805   0.0259   0.0268   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.3955   0.4897   0.2669   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.3677   0.4818   0.2456   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1216   0.0067   0.0489   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0746   0.0075   0.0164   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0746   0.0075   0.0164   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0744   0.0092   0.0242   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.0925   0.0351   0.0051   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.0925   0.0351   0.0051   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0802   0.0054   0.0213   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0746   0.0075   0.0164   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.9012   0.6260   0.5341   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.3922     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2141   0.1816   0.1408   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1792   0.1514   0.1121   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.6157   0.8115   0.4571   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.6066   0.8319   0.4529   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.4410   0.1722   0.2579   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3425   0.2345   0.2132   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3425   0.2345   0.2132   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3337   0.2799   0.2427   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.4332   0.2211   0.2247   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.4332   0.2211   0.2247   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3447   0.2283   0.2176   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3425   0.2345   0.2132   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9721   0.3314   0.5340   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0883     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5507   0.7782   0.3755   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5430   0.7886   0.3688   Y
