Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.2080 dE=0.1626 GS=Y  readout_only.TVD=0.1523 dE=0.1190 GS=Y  oracle_binomial.TVD=0.0570 dE=0.0049 GS=Y  gdr_param.TVD=0.0529 dE=0.0151 GS=Y  gdr_select.TVD=0.0529 dE=0.0151 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.3070   0.0015   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.7072   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.2292   0.0007   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.1618   0.0010   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.2626   0.0006   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.7437   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.7437   0.0001   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.2292   0.0007   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.1703   0.0011   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.3874   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.2383   0.0068   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2408   0.0038   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.2080   0.1626   0.1686   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1523   0.1190   0.1241   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0570   0.0049   0.0057   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0529   0.0151   0.0141   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0465   0.0084   0.0072   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0491   0.0099   0.0088   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0605   0.0228   0.0230   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0605   0.0228   0.0230   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0514   0.0141   0.0131   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0529   0.0151   0.0141   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4926   0.3108   0.3452   Y
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0930     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1476   0.0943   0.0844   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1113   0.0534   0.0405   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.5690   0.5049   0.4906   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.5496   0.4927   0.4784   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.6186   0.4387   0.4573   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2235   0.1545   0.1494   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2751   0.2560   0.2481   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2539   0.1797   0.1778   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1697   0.0278   0.0450   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1697   0.0278   0.0450   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2235   0.1545   0.1494   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2235   0.1545   0.1494   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.6615   0.4358   0.4857   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.4232     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4032   0.3253   0.3378   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3803   0.3060   0.3181   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7447   0.7633   0.6294   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7416   0.7675   0.6285   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9951   0.6265   0.6545   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.8771   0.6415   0.6358   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.8116   0.6856   0.6332   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7420   0.6273   0.5897   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9832   0.6891   0.6544   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9832   0.6891   0.6544   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.8794   0.6407   0.6367   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.8771   0.6415   0.6358   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.8458   0.7406   0.6297   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.6863     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.7222   0.6901   0.5953   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.7211   0.6928   0.5933   N
