Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0714 dE=0.0171 GS=Y  readout_only.TVD=0.0584 dE=0.0098 GS=Y  oracle_binomial.TVD=0.0470 dE=0.0032 GS=Y  gdr_param.TVD=0.0483 dE=0.0069 GS=Y  gdr_select.TVD=0.0483 dE=0.0069 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0728   0.0047   0.0000   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0614   0.0006   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0627   0.0060   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0579   0.0043   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0614   0.0006   0.0002   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0579   0.0044   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0627   0.0077   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0627   0.0077   0.0011   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0579   0.0043   0.0007   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0578   0.0033   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.0988   0.0095   0.0010   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0036     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1656   0.0342   0.0026   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1688   0.0320   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1517   0.0142   0.0041   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1434   0.0109   0.0039   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1695   0.0063   0.0047   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0849   0.0002   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0839   0.0015   0.0001   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0847   0.0003   0.0007   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.2193   0.0402   0.0033   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.2193   0.0402   0.0033   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.0849   0.0002   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0839   0.0015   0.0001   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.2239   0.0234   0.0005   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0120     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1624   0.0092   0.0027   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1636   0.0045   0.0025   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.2935   0.0295   0.0094   N
