Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1178 dE=0.0652 GS=Y  readout_only.TVD=0.0906 dE=0.0474 GS=Y  oracle_binomial.TVD=0.0882 dE=0.0355 GS=Y  gdr_param.TVD=0.0639 dE=0.0074 GS=Y  gdr_select.TVD=0.0639 dE=0.0074 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.4022   0.0116   0.0041   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.4939   0.0429   0.0110   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2709   0.0119   0.0020   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2709   0.0119   0.0020   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.2917   0.0202   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.4402   0.0840   0.0021   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4402   0.0840   0.0021   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2709   0.0119   0.0020   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2709   0.0119   0.0020   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.3292   0.0010   0.0007   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0211     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3615   0.0070   0.0044   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3633   0.0032   0.0040   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1178   0.0652   0.0617   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0906   0.0474   0.0433   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0882   0.0355   0.0234   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0639   0.0074   0.0055   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0645   0.0114   0.0093   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0712   0.0023   0.0004   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0797   0.0001   0.0068   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0797   0.0002   0.0068   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0640   0.0088   0.0064   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0639   0.0074   0.0055   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.0781   0.0010   0.0071   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0152     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1407   0.0383   0.0176   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1320   0.0204   0.0020   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3247   0.2113   0.1895   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3075   0.2059   0.1831   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.3546   0.2087   0.1380   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2211   0.0864   0.0638   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2110   0.1163   0.0936   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2359   0.0721   0.0613   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2523   0.0895   0.0796   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2523   0.0895   0.0796   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2523   0.1231   0.0860   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2211   0.0864   0.0638   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4251   0.1688   0.1730   N
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1844     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2318   0.1260   0.1254   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2226   0.1183   0.1172   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5279   0.3229   0.2576   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5196   0.3248   0.2565   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.6653   0.3529   0.2644   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.5746   0.4943   0.2763   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.5516   0.4689   0.2733   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.4844   0.3966   0.2512   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.6335   0.4365   0.2869   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.6335   0.4365   0.2869   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.5851   0.4519   0.2728   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.5746   0.4943   0.2763   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.4544   0.3430   0.2301   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.1137     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4510   0.2791   0.2515   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4483   0.2791   0.2514   N
