Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1114 dE=0.0832 GS=Y  readout_only.TVD=0.0677 dE=0.0443 GS=Y  oracle_binomial.TVD=0.0340 dE=0.0026 GS=Y  gdr_param.TVD=0.0320 dE=0.0006 GS=Y  gdr_select.TVD=0.0320 dE=0.0006 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0229   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0184   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0170   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0167   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0184   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0167   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0168   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0164   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0169   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0173   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.1906   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.0859   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.0931   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.0172   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.0252   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0190   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0188   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0188   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0188   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.0195   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0195   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0188   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0188   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.5489   0.0049   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.0609   0.0000   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.0459   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.0638   0.0000   0.0000   N
