Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1805 dE=0.1715 GS=Y  readout_only.TVD=0.1391 dE=0.1384 GS=Y  oracle_binomial.TVD=0.0766 dE=0.0101 GS=Y  gdr_param.TVD=0.0807 dE=0.0134 GS=Y  gdr_select.TVD=0.0807 dE=0.0134 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3503   0.0727   0.0078   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.5680   0.1155   0.0051   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2378   0.0018   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2307   0.0094   0.0071   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.2379   0.0019   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.3918   0.0007   0.0022   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3918   0.0007   0.0022   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2378   0.0018   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2312   0.0056   0.0070   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.4576   0.0380   0.0087   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0385     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3123   0.0269   0.0068   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3175   0.0255   0.0069   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1805   0.1715   0.1269   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1391   0.1384   0.0966   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0766   0.0101   0.0136   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0807   0.0134   0.0101   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0744   0.0058   0.0048   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0702   0.0019   0.0020   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0750   0.0104   0.0052   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0750   0.0104   0.0052   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0710   0.0063   0.0030   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0807   0.0134   0.0101   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.2686   0.2781   0.1096   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0342     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1662   0.0546   0.0463   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1329   0.0145   0.0131   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.4831   0.4955   0.3613   N
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.4724   0.4965   0.3542   N
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.5016   0.2746   0.2857   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2112   0.1016   0.0755   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2112   0.1016   0.0755   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2382   0.1206   0.0983   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.4322   0.2267   0.2273   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.4322   0.2267   0.2273   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2112   0.1016   0.0755   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2112   0.1016   0.0755   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.3429   0.2761   0.1552   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.3523     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4099   0.4355   0.2668   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3999   0.4341   0.2557   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.7289   0.5814   0.4556   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.7274   0.5863   0.4553   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.8920   0.4245   0.4645   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.6006   0.4297   0.3834   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.5905   0.4376   0.3870   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.5938   0.4343   0.3751   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.8693   0.4243   0.4645   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.8693   0.4243   0.4645   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.6006   0.4297   0.3834   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.6006   0.4297   0.3834   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6352   0.5340   0.3395   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3560     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6638   0.5582   0.4457   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6615   0.5637   0.4453   N
