Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1444 dE=0.1395 GS=Y  readout_only.TVD=0.1073 dE=0.0862 GS=Y  oracle_binomial.TVD=0.0639 dE=0.0346 GS=Y  gdr_param.TVD=0.0605 dE=0.0420 GS=Y  gdr_select.TVD=0.0605 dE=0.0420 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.1975   0.0214   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6152   0.4792   0.0286   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2000   0.0097   0.0007   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1921   0.0126   0.0006   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1943   0.0085   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.3742   0.1345   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3742   0.1345   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2000   0.0097   0.0007   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1921   0.0126   0.0006   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.3380   0.0166   0.0010   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0075     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.2107   0.0192   0.0003   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2179   0.0195   0.0003   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1444   0.1395   0.0977   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1073   0.0862   0.0682   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0639   0.0346   0.0226   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0605   0.0420   0.0247   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0605   0.0420   0.0247   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0692   0.0541   0.0385   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0614   0.0298   0.0194   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0614   0.0298   0.0194   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0598   0.0417   0.0246   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0605   0.0420   0.0247   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.2113   0.1765   0.1241   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0656     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1676   0.1140   0.0773   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1416   0.0620   0.0508   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.4432   0.3258   0.3112   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.4295   0.3023   0.2997   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.2078   0.0714   0.0136   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1965   0.0623   0.0206   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1815   0.0983   0.0274   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1822   0.1105   0.0302   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.2232   0.1214   0.1064   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.2232   0.1214   0.1064   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1965   0.0623   0.0206   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1965   0.0623   0.0206   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2583   0.0593   0.0657   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1764     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2924   0.1829   0.1587   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2732   0.1446   0.1408   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.7890   0.4596   0.4874   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.7909   0.4587   0.4870   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.5973   0.6832   0.2490   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3881   0.3193   0.0993   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3747   0.3263   0.1187   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3825   0.3109   0.1229   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.4322   0.3661   0.1078   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.4322   0.3661   0.1078   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.4356   0.4103   0.1367   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3881   0.3193   0.0993   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7157   0.6923   0.5079   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3248     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.7604   0.4089   0.4588   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.7642   0.4048   0.4582   N
