Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1997 dE=0.1645  readout_only.TVD=0.1449 dE=0.1132  oracle_binomial.TVD=0.0704 dE=0.0243  gdr_param.TVD=0.0546 dE=0.0353  gdr_select.TVD=0.0546 dE=0.0353
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.4589   0.0003   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.5213   0.0003   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.6998   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.6998   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.5034   0.0002   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.4589   0.0003   0.0000
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.5074   0.0000   0.0000
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —   
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.4627   0.0027   0.0000
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.4634   0.0013   0.0000
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.1997   0.1645   0.1688
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.1449   0.1132   0.1190
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0704   0.0243   0.0264
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0546   0.0353   0.0161
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0546   0.0353   0.0161
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0519   0.0341   0.0149
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0451   0.0018   0.0017
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0451   0.0018   0.0017
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0553   0.0348   0.0166
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0546   0.0353   0.0161
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.5019   0.3212   0.3698
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0999     —   
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1346   0.0626   0.0779
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0881   0.0048   0.0239
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.4963   0.4946   0.4494
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.4685   0.4792   0.4286
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.4439   0.4498   0.3056
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1624   0.2392   0.0663
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2762   0.3472   0.2293
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1781   0.2151   0.0762
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1639   0.1575   0.0298
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1639   0.1575   0.0298
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2668   0.3234   0.1620
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1624   0.2392   0.0663
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.7314   0.5056   0.5513
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.4528     —   
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.3211   0.2986   0.2533
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2891   0.2706   0.2241
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7289   0.6481   0.6301
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7227   0.6488   0.6256
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9151   1.2298   0.6953
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.8171   0.7836   0.6635
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.7522   0.7229   0.6464
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.6737   0.9574   0.5485
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.8528   0.9092   0.6423
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.8528   0.9092   0.6423
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.8147   0.8282   0.6667
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.8171   0.7836   0.6635
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9882   0.8629   0.7108
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.6699     —   
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6645   0.6140   0.5755
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6592   0.6102   0.5702
