Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1121 dE=0.0349 GS=Y  readout_only.TVD=0.0852 dE=0.0201 GS=Y  oracle_binomial.TVD=0.0804 dE=0.0020 GS=Y  gdr_param.TVD=0.0741 dE=0.0095 GS=Y  gdr_select.TVD=0.0741 dE=0.0095 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0775   0.0048   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0676   0.0018   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0760   0.0180   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0579   0.0000   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0618   0.0010   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0587   0.0000   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0808   0.0136   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0808   0.0136   0.0003   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0579   0.0000   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0587   0.0000   0.0008   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.1828   0.0162   0.0025   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0029     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1603   0.0058   0.0017   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1652   0.0085   0.0017   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1672   0.0452   0.0030   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1634   0.0441   0.0031   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.2331   0.0594   0.0022   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.1274   0.0117   0.0031   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.1253   0.0198   0.0031   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.1269   0.0095   0.0028   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.2724   0.0264   0.0037   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.2724   0.0264   0.0037   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.1274   0.0117   0.0031   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.1252   0.0182   0.0031   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.3147   0.0374   0.0068   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0113     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1841   0.0016   0.0040   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1932   0.0010   0.0041   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.3200   0.0977   0.0052   N
