Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.0711 dE=0.0132 GS=Y  readout_only.TVD=0.0457 dE=0.0054 GS=Y  oracle_binomial.TVD=0.0369 dE=0.0025 GS=Y  gdr_param.TVD=0.0371 dE=0.0039 GS=Y  gdr_select.TVD=0.0371 dE=0.0039 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.0786   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.0329   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.0186   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.0165   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.0178   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.0221   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.0208   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.0186   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.0186   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.6577   0.0000   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0000     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.0781   0.0131   0.0000   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.0807   0.0053   0.0000   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.0711   0.0132   0.0238   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0457   0.0054   0.0137   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0369   0.0025   0.0059   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0371   0.0039   0.0054   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0370   0.0034   0.0058   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0364   0.0019   0.0060   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0368   0.0027   0.0057   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0368   0.0027   0.0057   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0371   0.0039   0.0054   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0371   0.0039   0.0054   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.7021   0.1170   0.1628   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0107     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1448   0.0159   0.0197   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1395   0.0245   0.0121   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.1328   0.0533   0.0432   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.1123   0.0487   0.0351   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.0993   0.0282   0.0001   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0703   0.0277   0.0042   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0674   0.0163   0.0017   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0680   0.0310   0.0045   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1014   0.0344   0.0086   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1014   0.0344   0.0086   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0735   0.0278   0.0035   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0703   0.0277   0.0042   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.8438   0.3810   0.1645   N
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0373     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1487   0.0104   0.0068   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1444   0.0054   0.0022   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.2362   0.1419   0.0701   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.2241   0.1437   0.0648   Y
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.2691   0.0715   0.0268   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.1837   0.0983   0.0604   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.1510   0.0378   0.0291   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.1511   0.0579   0.0318   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.2889   0.1159   0.0801   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.2889   0.1159   0.0801   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.1795   0.0916   0.0520   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.1837   0.0983   0.0604   Y
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.8592   0.0846   0.1645   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0763     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.1591   0.0278   0.0313   Y
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.1547   0.0214   0.0245   Y
