Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.0698 dE=0.0685 GS=Y  readout_only.TVD=0.0492 dE=0.0375 GS=Y  oracle_binomial.TVD=0.0240 dE=0.0000 GS=Y  gdr_param.TVD=0.0284 dE=0.0002 GS=Y  gdr_select.TVD=0.0284 dE=0.0002 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0297   0.0035   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0246   0.0014   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0254   0.0002   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0250   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0246   0.0014   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0251   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0258   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0258   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0250   0.0000   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0247   0.0007   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.7231   0.2098   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0003     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.1130   0.0095   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1155   0.0068   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.0455   0.0063   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.0434   0.0048   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.0470   0.0124   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.0417   0.0071   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.0393   0.0047   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.0410   0.0065   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.0484   0.0079   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.0484   0.0079   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.0417   0.0071   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.0381   0.0035   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.6035   0.3283   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0080     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.1086   0.0152   0.0003   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1160   0.0163   0.0003   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.1286   0.0389   0.0000   N
