Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1436 dE=0.1189 GS=Y  readout_only.TVD=0.1003 dE=0.0845 GS=Y  oracle_binomial.TVD=0.0753 dE=0.0297 GS=Y  gdr_param.TVD=0.0494 dE=0.0226 GS=Y  gdr_select.TVD=0.0494 dE=0.0226 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1371   0.0377   0.0074   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1357   0.0502   0.0207   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2110   0.1053   0.0780   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.4998   0.2564   0.2497   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.4998   0.2564   0.2497   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1371   0.0377   0.0074   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1371   0.0377   0.0074   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2389   0.0008   0.0504   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0821     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.3243   0.2175   0.1896   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3093   0.2045   0.1764   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.7323   0.4435   0.4108   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.7329   0.4370   0.4087   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9773   0.4098   0.4593   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.8305   0.4041   0.4317   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.8118   0.4057   0.4306   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.8988   0.4540   0.4522   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9741   0.4257   0.4593   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9741   0.4257   0.4593   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.8305   0.4041   0.4317   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.8305   0.4041   0.4317   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.5883   0.3887   0.4415   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.1119     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6451   0.3625   0.3592   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6403   0.3573   0.3555   Y
