Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1078 dE=0.0921 GS=Y  readout_only.TVD=0.0778 dE=0.0478 GS=Y  oracle_binomial.TVD=0.0706 dE=0.0289 GS=Y  gdr_param.TVD=0.0617 dE=0.0363 GS=Y  gdr_select.TVD=0.0617 dE=0.0363 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
ecd    random     comprehensive             0.003 readout_realistic  raw                  0.0599   0.0044   0.0004   N
ecd    random     comprehensive             0.003 readout_realistic  readout_only         0.0531   0.0045   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0721   0.0135   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_param            0.0546   0.0066   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_damped           0.0546   0.0066   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_mid              0.0545   0.0072   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_residual         0.0744   0.0127   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0744   0.0127   0.0005   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_blend            0.0546   0.0066   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_select           0.0546   0.0066   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  gdr_full             0.7134   0.0220   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0095     —      —
ecd    random     comprehensive             0.003 readout_realistic  zne_idle             0.1491   0.0060   0.0006   N
ecd    random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1552   0.0053   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  raw                  0.1133   0.0238   0.0005   N
ecd    random     comprehensive             0.030 readout_realistic  readout_only         0.1051   0.0245   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  oracle_binomial      0.1562   0.0355   0.0005   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_param            0.0903   0.0151   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_damped           0.0872   0.0132   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_mid              0.0969   0.0234   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_residual         0.1562   0.0337   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.1562   0.0337   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_blend            0.1017   0.0202   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_select           0.0913   0.0156   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  gdr_full             0.6281   0.0452   0.0006   N
ecd    random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0037     —      —
ecd    random     comprehensive             0.030 readout_realistic  zne_idle             0.1667   0.0172   0.0000   N
ecd    random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1667   0.0177   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  raw                  0.2414   0.0474   0.0005   N
