Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1820 dE=0.1483 GS=Y  readout_only.TVD=0.1295 dE=0.1038 GS=Y  oracle_binomial.TVD=0.0853 dE=0.0123 GS=Y  gdr_param.TVD=0.0690 dE=0.0034 GS=Y  gdr_select.TVD=0.0690 dE=0.0034 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3074   0.0445   0.0012   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.5360   0.0127   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2248   0.0609   0.0026   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2089   0.0584   0.0024   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.2118   0.0651   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.4746   0.0737   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4746   0.0737   0.0000   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2248   0.0609   0.0026   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2089   0.0584   0.0024   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.5520   0.0456   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0025     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.2641   0.0094   0.0016   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.2642   0.0103   0.0017   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1820   0.1483   0.1563   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1295   0.1038   0.1082   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0853   0.0123   0.0107   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0690   0.0034   0.0002   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0690   0.0034   0.0002   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0697   0.0004   0.0044   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0758   0.0124   0.0156   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0758   0.0124   0.0156   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0690   0.0034   0.0002   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0690   0.0034   0.0002   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1406   0.0475   0.0442   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0551     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1409   0.0733   0.0815   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0923   0.0289   0.0341   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.5187   0.4659   0.4718   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.5027   0.4513   0.4563   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.8289   0.6296   0.6692   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.5839   0.4593   0.4647   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.5648   0.4589   0.4643   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.5977   0.4498   0.4654   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.7836   0.5794   0.6149   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.7836   0.5794   0.6149   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.5839   0.4593   0.4647   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.5839   0.4593   0.4647   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2864   0.1894   0.1636   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0131     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.4114   0.2986   0.3223   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3902   0.2769   0.3003   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6909   0.7015   0.6353   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6893   0.7019   0.6329   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9412   0.6337   0.6834   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.9251   0.6360   0.6833   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.8729   0.6426   0.6783   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.9266   0.6502   0.6834   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9281   0.6299   0.6834   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9281   0.6299   0.6834   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.9272   0.6357   0.6833   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.9251   0.6360   0.6833   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6620   0.4626   0.4964   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.5286     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6613   0.5999   0.5911   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6594   0.5976   0.5871   Y
