Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.1534 dE=0.2001 GS=Y  readout_only.TVD=0.0993 dE=0.1168 GS=Y  oracle_binomial.TVD=0.0251 dE=0.0153 GS=Y  gdr_param.TVD=0.0211 dE=0.0082 GS=Y  gdr_select.TVD=0.0211 dE=0.0082 GS=Y  ideal_GS=Y

Full table (all cases)

ansatz params     family                       kt readout            method                  TVD       dE     dPgs   GS
-----------------------------------------------------------------------------------------------------------------------
snap   random     comprehensive             0.003 readout_realistic  raw                  0.0614   0.0102   0.0004   N
snap   random     comprehensive             0.003 readout_realistic  readout_only         0.0423   0.0087   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  oracle_binomial      0.0364   0.0076   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_param            0.0328   0.0034   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_damped           0.0423   0.0087   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_mid              0.0325   0.0035   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_residual         0.0335   0.0045   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_afterburn        0.0335   0.0045   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_blend            0.0330   0.0023   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  gdr_select           0.0359   0.0063   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  gdr_full             0.0533   0.0004   0.0000   N
snap   random     comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0020     —      —
snap   random     comprehensive             0.003 readout_realistic  zne_idle             0.1302   0.0241   0.0001   N
snap   random     comprehensive             0.003 readout_realistic  readout_then_zne     0.1327   0.0236   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  raw                  0.2429   0.0767   0.0001   N
snap   random     comprehensive             0.030 readout_realistic  readout_only         0.2327   0.0779   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  oracle_binomial      0.2216   0.0904   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_param            0.1599   0.0194   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_damped           0.1649   0.0428   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_mid              0.1586   0.0158   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_residual         0.2026   0.0021   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_afterburn        0.2026   0.0021   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_blend            0.1597   0.0139   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_select           0.1691   0.0457   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  gdr_full             0.4201   0.0568   0.0000   N
snap   random     comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0116     —      —
snap   random     comprehensive             0.030 readout_realistic  zne_idle             0.1644   0.0103   0.0007   N
snap   random     comprehensive             0.030 readout_realistic  readout_then_zne     0.1568   0.0077   0.0002   N
snap   random     comprehensive             0.100 readout_realistic  raw                  0.3923   0.1431   0.0001   N
