Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1652 dE=0.1163 GS=Y  readout_only.TVD=0.1359 dE=0.0922 GS=Y  oracle_binomial.TVD=0.1176 dE=0.0368 GS=Y  gdr_param.TVD=0.0927 dE=0.0225 GS=Y  gdr_select.TVD=0.0927 dE=0.0225 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.4412   0.0374   0.0203   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.5990   0.0201   0.0262   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.3034   0.0126   0.0137   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2986   0.0151   0.0143   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.3424   0.0168   0.0216   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.4346   0.0016   0.0190   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4346   0.0016   0.0190   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.3034   0.0126   0.0137   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2986   0.0151   0.0143   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.5655   0.0062   0.0214   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0521     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3474   0.0081   0.0131   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3506   0.0074   0.0128   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1652   0.1163   0.1155   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1359   0.0922   0.0901   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.1176   0.0368   0.0101   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0927   0.0225   0.0135   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0948   0.0399   0.0326   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0979   0.0338   0.0215   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.1008   0.0080   0.0228   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.1008   0.0080   0.0228   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0970   0.0261   0.0126   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0927   0.0225   0.0135   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1922   0.0276   0.0438   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0798     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1150   0.0004   0.0040   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1334   0.0323   0.0264   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3996   0.2485   0.2701   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3853   0.2400   0.2600   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.8350   0.3502   0.4240   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.3224   0.1838   0.1710   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.3024   0.2034   0.2022   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.3068   0.1738   0.1594   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.6916   0.2886   0.3530   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.6916   0.2886   0.3530   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.3640   0.2004   0.1963   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.3224   0.1838   0.1710   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.3480   0.1844   0.1637   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2421     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2749   0.1320   0.1390   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2579   0.1136   0.1193   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6156   0.3198   0.3697   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6127   0.3169   0.3672   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9117   0.3286   0.4241   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.8932   0.3322   0.4234   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.8317   0.3307   0.4178   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.8765   0.3354   0.4229   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9152   0.3286   0.4241   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9152   0.3286   0.4241   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.8932   0.3322   0.4234   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.8932   0.3322   0.4234   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7480   0.4843   0.4127   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2924     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5148   0.2649   0.3156   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5083   0.2599   0.3107   Y
